index,Date,Status,Fulfilment,ship-service-level,Style,SKU,Category,Size,Courier Status,Qty,Amount,ship-city,ship-state,ship-postal-code,promotion-ids,Gender,Age Group,Month,Day,Weekday
454,2024-03-30,Shipped,Market Kurly,Priority,아보카도,FR-AVC-016,과일,3개입,Delivered,3,6700,서대문구,서울,3600,FRUITPROMO5,M,40대,3,30,Saturday
455,2024-03-30,Shipped,SSG.com,Standard,유기농 당근,VG-CRT-016,채소,500g,Delivered,1,4200,강북구,서울,1000,VEGGIESALE,F,50대,3,30,Saturday
456,2024-03-30,Shipped,Amazon,Expedited,유기농 시금치,VG-SPN-016,채소,300g,Delivered,2,4900,도봉구,서울,1300,VEGGIESALE,M,30대,3,30,Saturday
457,2024-03-30,Shipped,Coupang,Standard,신선 우유,DP-MLK-031,유제품,1L,Delivered,1,2900,노원구,서울,1300,DAIRYPROMO,F,60대,3,30,Saturday
458,2024-03-31,Shipped,Market Kurly,Expedited,태국 망고,FR-MNG-016,과일,2개입,In Transit,3,7200,중랑구,서울,2100,SUMMERFRUIT,M,30대,3,31,Sunday
459,2024-03-31,Shipped,SSG.com,Standard,브로콜리,VG-BRC-016,채소,300g,Delivered,1,3900,구로구,서울,8200,NO_PROMO,F,40대,3,31,Sunday
460,2024-03-31,Shipped,Amazon,Priority,그릭 요거트,DP-YGT-046,유제품,500g,Delivered,2,7800,금천구,서울,8500,DAIRYPROMO,M,50대,3,31,Sunday
461,2024-03-31,Shipped,Coupang,Standard,골드 키위,FR-KWI-016,과일,6개입,Delivered,1,8900,동작구,서울,7200,FRUITPROMO5,F,30대,3,31,Sunday
462,2024-03-31,Shipped,Market Kurly,Expedited,유기농 오이,VG-CCB-016,채소,3개입,Delivered,3,4800,관악구,서울,8700,VEGGIESALE,M,40대,3,31,Sunday
463,2024-04-01,Shipped,SSG.com,Standard,체다 치즈,DP-CHS-031,유제품,200g,In Transit,1,7900,광진구,서울,5000,DAIRYPROMO,F,20대,4,1,Monday
464,2024-04-01,Shipped,Amazon,Expedited,딸기,FR-STB-016,과일,400g,Delivered,2,12900,성북구,서울,2800,SUMMERFRUIT,M,50대,4,1,Monday
465,2024-04-01,Shipped,Coupang,Standard,양배추,VG-CBG-016,채소,1통,Delivered,1,3900,강동구,서울,5900,NO_PROMO,F,30대,4,1,Monday
466,2024-04-01,Shipped,Market Kurly,Priority,무가당 요구르트,DP-YGT-047,유제품,4개입,Delivered,3,6900,분당구,경기도,13500,DAIRYPROMO,M,40대,4,1,Monday
467,2024-04-01,Shipped,SSG.com,Standard,파인애플,FR-PNP-016,과일,1개,Delivered,1,6900,일산동구,경기도,10300,FRUITPROMO5,F,50대,4,1,Monday
468,2024-04-02,Shipped,Amazon,Expedited,청경채,VG-BCH-016,채소,300g,In Transit,2,4900,수원시,경기도,16400,VEGGIESALE,M,30대,4,2,Tuesday
469,2024-04-02,Shipped,Coupang,Standard,저지방 우유,DP-MLK-032,유제품,1L,Delivered,1,3500,용산구,서울,4000,DAIRYPROMO,F,60대,4,2,Tuesday
470,2024-04-02,Shipped,Market Kurly,Expedited,블루베리,FR-BBR-016,과일,200g,Delivered,3,9800,성동구,서울,4800,SUMMERFRUIT,M,30대,4,2,Tuesday
471,2024-04-02,Shipped,SSG.com,Standard,방울토마토,VG-TOM-033,채소,300g,Delivered,1,4800,마포구,서울,4100,VEGGIESALE,F,40대,4,2,Tuesday
472,2024-04-02,Shipped,Amazon,Priority,모짜렐라 치즈,DP-CHS-032,유제품,250g,Delivered,2,8500,중구,서울,4500,DAIRYPROMO,M,50대,4,2,Tuesday
473,2024-04-03,Shipped,Coupang,Standard,사과,FR-APL-016,과일,1kg,In Transit,1,6500,종로구,서울,3000,FRUITPROMO5,F,30대,4,3,Wednesday
474,2024-04-03,Shipped,Market Kurly,Expedited,고구마,VG-SWP-016,채소,1kg,Delivered,3,5800,은평구,서울,3400,VEGGIESALE,M,40대,4,3,Wednesday
475,2024-04-03,Shipped,SSG.com,Standard,연유,DP-CDM-016,유제품,300g,Delivered,1,4500,동대문구,서울,2500,DAIRYPROMO,F,20대,4,3,Wednesday
476,2024-04-03,Shipped,Amazon,Expedited,복숭아,FR-PCH-016,과일,5개입,Delivered,2,11700,서대문구,서울,3600,FRUITPROMO5,M,50대,4,3,Wednesday
477,2024-04-03,Shipped,Coupang,Standard,샐러드 채소,VG-SLD-016,채소,300g,Delivered,1,4700,강북구,서울,1000,VEGGIESALE,F,30대,4,3,Wednesday
478,2024-04-04,Shipped,Market Kurly,Priority,플레인 요거트,DP-YGT-048,유제품,400g,In Transit,3,5500,도봉구,서울,1300,DAIRYPROMO,M,40대,4,4,Thursday
479,2024-04-04,Shipped,SSG.com,Standard,수박,FR-WML-016,과일,1통,Delivered,1,12900,노원구,서울,1300,SUMMERFRUIT,F,50대,4,4,Thursday
480,2024-04-04,Shipped,Amazon,Expedited,양파,VG-ONI-016,채소,1kg,Delivered,2,3500,중랑구,서울,2100,VEGGIESALE,M,30대,4,4,Thursday
481,2024-04-04,Shipped,Coupang,Standard,유기농 바나나,FR-BNN-017,과일,500g,Delivered,1,5990,구로구,서울,8200,FRUITPROMO5,F,60대,4,4,Thursday
482,2024-04-04,Shipped,Market Kurly,Expedited,국산 방울토마토,VG-TOM-034,채소,200g,Delivered,3,3500,금천구,서울,8500,NO_PROMO,M,30대,4,4,Thursday
483,2024-04-05,Shipped,SSG.com,Standard,순두부,DP-TFU-017,유제품,300g,In Transit,1,3000,동작구,서울,7200,FRESH10OFF,F,40대,4,5,Friday
484,2024-04-05,Shipped,Amazon,Priority,아보카도,FR-AVC-017,과일,3개입,Delivered,2,6700,관악구,서울,8700,FRUITPROMO5,M,50대,4,5,Friday
485,2024-04-05,Shipped,Coupang,Standard,유기농 당근,VG-CRT-017,채소,500g,Delivered,1,4200,광진구,서울,5000,VEGGIESALE,F,30대,4,5,Friday
486,2024-04-05,Shipped,Market Kurly,Expedited,유기농 시금치,VG-SPN-017,채소,300g,Delivered,3,4900,성북구,서울,2800,VEGGIESALE,M,40대,4,5,Friday
487,2024-04-05,Shipped,SSG.com,Standard,신선 우유,DP-MLK-033,유제품,1L,Delivered,1,2900,강동구,서울,5900,DAIRYPROMO,F,20대,4,5,Friday
488,2024-04-06,Shipped,Amazon,Expedited,태국 망고,FR-MNG-017,과일,2개입,In Transit,2,7200,분당구,경기도,13500,SUMMERFRUIT,M,50대,4,6,Saturday
489,2024-04-06,Shipped,Coupang,Standard,브로콜리,VG-BRC-017,채소,300g,Delivered,1,3900,일산동구,경기도,10300,NO_PROMO,F,30대,4,6,Saturday
490,2024-04-06,Shipped,Market Kurly,Priority,그릭 요거트,DP-YGT-049,유제품,500g,Delivered,3,7800,수원시,경기도,16400,DAIRYPROMO,M,40대,4,6,Saturday
491,2024-04-06,Shipped,SSG.com,Standard,골드 키위,FR-KWI-017,과일,6개입,Delivered,1,8900,용산구,서울,4000,FRUITPROMO5,F,50대,4,6,Saturday
492,2024-04-06,Shipped,Amazon,Expedited,유기농 오이,VG-CCB-017,채소,3개입,Delivered,2,4800,성동구,서울,4800,VEGGIESALE,M,30대,4,6,Saturday
493,2024-04-07,Shipped,Coupang,Standard,체다 치즈,DP-CHS-033,유제품,200g,In Transit,1,7900,마포구,서울,4100,DAIRYPROMO,F,60대,4,7,Sunday
494,2024-04-07,Shipped,Market Kurly,Expedited,딸기,FR-STB-017,과일,400g,Delivered,3,12900,중구,서울,4500,SUMMERFRUIT,M,30대,4,7,Sunday
495,2024-04-07,Shipped,SSG.com,Standard,양배추,VG-CBG-017,채소,1통,Delivered,1,3900,종로구,서울,3000,NO_PROMO,F,40대,4,7,Sunday
496,2024-04-07,Shipped,Amazon,Priority,무가당 요구르트,DP-YGT-050,유제품,4개입,Delivered,2,6900,은평구,서울,3400,DAIRYPROMO,M,50대,4,7,Sunday
497,2024-04-07,Shipped,Coupang,Standard,파인애플,FR-PNP-017,과일,1개,Delivered,1,6900,동대문구,서울,2500,FRUITPROMO5,F,30대,4,7,Sunday
498,2024-04-08,Shipped,Market Kurly,Expedited,청경채,VG-BCH-017,채소,300g,In Transit,3,4900,서대문구,서울,3600,VEGGIESALE,M,40대,4,8,Monday
499,2024-04-08,Shipped,SSG.com,Standard,저지방 우유,DP-MLK-034,유제품,1L,Delivered,1,3500,강북구,서울,1000,DAIRYPROMO,F,20대,4,8,Monday
500,2024-04-08,Shipped,Amazon,Expedited,블루베리,FR-BBR-017,과일,200g,Delivered,2,9800,도봉구,서울,1300,SUMMERFRUIT,M,50대,4,8,Monday
501,2024-04-08,Shipped,Coupang,Standard,방울토마토,VG-TOM-035,채소,300g,Delivered,1,4800,노원구,서울,1300,VEGGIESALE,F,30대,4,8,Monday
502,2024-04-08,Shipped,Market Kurly,Priority,모짜렐라 치즈,DP-CHS-034,유제품,250g,Delivered,3,8500,중랑구,서울,2100,DAIRYPROMO,M,40대,4,8,Monday
503,2024-04-09,Shipped,SSG.com,Standard,사과,FR-APL-017,과일,1kg,In Transit,1,6500,구로구,서울,8200,FRUITPROMO5,F,50대,4,9,Tuesday
504,2024-04-09,Shipped,Amazon,Expedited,고구마,VG-SWP-017,채소,1kg,Delivered,2,5800,금천구,서울,8500,VEGGIESALE,M,30대,4,9,Tuesday
505,2024-04-09,Shipped,Coupang,Standard,연유,DP-CDM-017,유제품,300g,Delivered,1,4500,동작구,서울,7200,DAIRYPROMO,F,60대,4,9,Tuesday
506,2024-04-09,Shipped,Market Kurly,Expedited,복숭아,FR-PCH-017,과일,5개입,Delivered,3,11700,관악구,서울,8700,FRUITPROMO5,M,30대,4,9,Tuesday
507,2024-04-09,Shipped,SSG.com,Standard,샐러드 채소,VG-SLD-017,채소,300g,Delivered,1,4700,광진구,서울,5000,VEGGIESALE,F,40대,4,9,Tuesday
508,2024-04-10,Shipped,Amazon,Priority,플레인 요거트,DP-YGT-051,유제품,400g,In Transit,2,5500,성북구,서울,2800,DAIRYPROMO,M,50대,4,10,Wednesday
509,2024-04-10,Shipped,Coupang,Standard,수박,FR-WML-017,과일,1통,Delivered,1,12900,강동구,서울,5900,SUMMERFRUIT,F,30대,4,10,Wednesday
510,2024-04-10,Shipped,Market Kurly,Expedited,양파,VG-ONI-017,채소,1kg,Delivered,3,3500,분당구,경기도,13500,VEGGIESALE,M,40,4,10,Wednesday
511,2024-04-10,Shipped,SSG.com,Standard,유기농 바나나,FR-BNN-018,과일,500g,Delivered,1,5990,일산동구,경기도,10300,FRUITPROMO5,F,20대,4,10,Wednesday
512,2024-04-10,Shipped,Amazon,Expedited,국산 방울토마토,VG-TOM-036,채소,200g,Delivered,2,3500,수원시,경기도,16400,NO_PROMO,M,50대,4,10,Wednesday
513,2024-04-11,Shipped,Coupang,Standard,순두부,DP-TFU-018,유제품,300g,In Transit,1,3000,용산구,서울,4000,FRESH10OFF,F,30대,4,11,Thursday
514,2024-04-11,Shipped,Market Kurly,Priority,아보카도,FR-AVC-018,과일,3개입,Delivered,3,6700,성동구,서울,4800,FRUITPROMO5,M,40대,4,11,Thursday
515,2024-04-11,Shipped,SSG.com,Standard,유기농 당근,VG-CRT-018,채소,500g,Delivered,1,4200,마포구,서울,4100,VEGGIESALE,F,50대,4,11,Thursday
516,2024-04-11,Shipped,Amazon,Expedited,유기농 시금치,VG-SPN-018,채소,300g,Delivered,2,4900,중구,서울,4500,VEGGIESALE,M,30대,4,11,Thursday
517,2024-04-11,Shipped,Coupang,Standard,신선 우유,DP-MLK-035,유제품,1L,Delivered,1,2900,종로구,서울,3000,DAIRYPROMO,F,60대,4,11,Thursday
518,2024-04-12,Shipped,Market Kurly,Expedited,태국 망고,FR-MNG-018,과일,2개입,In Transit,3,7200,은평구,서울,3400,SUMMERFRUIT,M,30대,4,12,Friday
519,2024-04-12,Shipped,SSG.com,Standard,브로콜리,VG-BRC-018,채소,300g,Delivered,1,3900,동대문구,서울,2500,NO_PROMO,F,40대,4,12,Friday
520,2024-04-12,Shipped,Amazon,Priority,그릭 요거트,DP-YGT-052,유제품,500g,Delivered,2,7800,서대문구,서울,3600,DAIRYPROMO,M,50대,4,12,Friday
521,2024-04-12,Shipped,Coupang,Standard,골드 키위,FR-KWI-018,과일,6개입,Delivered,1,8900,강북구,서울,1000,FRUITPROMO5,F,30대,4,12,Friday
522,2024-04-12,Shipped,Market Kurly,Expedited,유기농 오이,VG-CCB-018,채소,3개입,Delivered,3,4800,도봉구,서울,1300,VEGGIESALE,M,40대,4,12,Friday
523,2024-04-13,Shipped,SSG.com,Standard,체다 치즈,DP-CHS-035,유제품,200g,In Transit,1,7900,노원구,서울,1300,DAIRYPROMO,F,20대,4,13,Saturday
524,2024-04-13,Shipped,Amazon,Expedited,딸기,FR-STB-018,과일,400g,Delivered,2,12900,중랑구,서울,2100,SUMMERFRUIT,M,50대,4,13,Saturday
525,2024-04-13,Shipped,Coupang,Standard,양배추,VG-CBG-018,채소,1통,Delivered,1,3900,구로구,서울,8200,NO_PROMO,F,30대,4,13,Saturday
526,2024-04-13,Shipped,Market Kurly,Priority,무가당 요구르트,DP-YGT-053,유제품,4개입,Delivered,3,6900,금천구,서울,8500,DAIRYPROMO,M,40대,4,13,Saturday
527,2024-04-13,Shipped,SSG.com,Standard,파인애플,FR-PNP-018,과일,1개,Delivered,1,6900,동작구,서울,7200,FRUITPROMO5,F,50대,4,13,Saturday
528,2024-04-14,Shipped,Amazon,Expedited,청경채,VG-BCH-018,채소,300g,In Transit,2,4900,관악구,서울,8700,VEGGIESALE,M,30대,4,14,Sunday
529,2024-04-14,Shipped,Coupang,Standard,저지방 우유,DP-MLK-036,유제품,1L,Delivered,1,3500,광진구,서울,5000,DAIRYPROMO,F,60대,4,14,Sunday
530,2024-04-14,Shipped,Market Kurly,Expedited,블루베리,FR-BBR-018,과일,200g,Delivered,3,9800,성북구,서울,2800,SUMMERFRUIT,M,30대,4,14,Sunday
531,2024-04-14,Shipped,SSG.com,Standard,방울토마토,VG-TOM-037,채소,300g,Delivered,1,4800,강동구,서울,5900,VEGGIESALE,F,40대,4,14,Sunday
532,2024-04-14,Shipped,Amazon,Priority,모짜렐라 치즈,DP-CHS-036,유제품,250g,Delivered,2,8500,분당구,경기도,13500,DAIRYPROMO,M,50대,4,14,Sunday
533,2024-04-15,Shipped,Coupang,Standard,사과,FR-APL-018,과일,1kg,In Transit,1,6500,일산동구,경기도,10300,FRUITPROMO5,F,30대,4,15,Monday
534,2024-04-15,Shipped,Market Kurly,Expedited,고구마,VG-SWP-018,채소,1kg,Delivered,3,5800,수원시,경기도,16400,VEGGIESALE,M,40대,4,15,Monday
535,2024-04-15,Shipped,SSG.com,Standard,연유,DP-CDM-018,유제품,300g,Delivered,1,4500,용산구,서울,4000,DAIRYPROMO,F,20대,4,15,Monday
536,2024-04-15,Shipped,Amazon,Expedited,복숭아,FR-PCH-018,과일,5개입,Delivered,2,11700,성동구,서울,4800,FRUITPROMO5,M,50대,4,15,Monday
537,2024-04-15,Shipped,Coupang,Standard,샐러드 채소,VG-SLD-018,채소,300g,Delivered,1,4700,마포구,서울,4100,VEGGIESALE,F,30대,4,15,Monday
538,2024-04-16,Shipped,Market Kurly,Priority,플레인 요거트,DP-YGT-054,유제품,400g,In Transit,3,5500,중구,서울,4500,DAIRYPROMO,M,40대,4,16,Tuesday
539,2024-04-16,Shipped,SSG.com,Standard,수박,FR-WML-018,과일,1통,Delivered,1,12900,종로구,서울,3000,SUMMERFRUIT,F,50대,4,16,Tuesday
540,2024-04-16,Shipped,Amazon,Expedited,양파,VG-ONI-018,채소,1kg,Delivered,2,3500,은평구,서울,3400,VEGGIESALE,M,30대,4,16,Tuesday
541,2024-04-16,Shipped,Coupang,Standard,유기농 바나나,FR-BNN-019,과일,500g,Delivered,1,5990,동대문구,서울,2500,FRUITPROMO5,F,60대,4,16,Tuesday
542,2024-04-16,Shipped,Market Kurly,Expedited,국산 방울토마토,VG-TOM-038,채소,200g,Delivered,3,3500,서대문구,서울,3600,NO_PROMO,M,30대,4,16,Tuesday
543,2024-04-17,Shipped,SSG.com,Standard,순두부,DP-TFU-019,유제품,300g,In Transit,1,3000,강북구,서울,1000,FRESH10OFF,F,40대,4,17,Wednesday
544,2024-04-17,Shipped,Amazon,Priority,아보카도,FR-AVC-019,과일,3개입,Delivered,2,6700,도봉구,서울,1300,FRUITPROMO5,M,50대,4,17,Wednesday
545,2024-04-17,Shipped,Coupang,Standard,유기농 당근,VG-CRT-019,채소,500g,Delivered,1,4200,노원구,서울,1300,VEGGIESALE,F,30대,4,17,Wednesday
546,2024-04-17,Shipped,Market Kurly,Expedited,유기농 시금치,VG-SPN-019,채소,300g,Delivered,3,4900,중랑구,서울,2100,VEGGIESALE,M,40대,4,17,Wednesday
547,2024-04-17,Shipped,SSG.com,Standard,신선 우유,DP-MLK-037,유제품,1L,Delivered,1,2900,구로구,서울,8200,DAIRYPROMO,F,20대,4,17,Wednesday
548,2024-04-18,Shipped,Amazon,Expedited,태국 망고,FR-MNG-019,과일,2개입,In Transit,2,7200,금천구,서울,8500,SUMMERFRUIT,M,50대,4,18,Thursday
549,2024-04-18,Shipped,Coupang,Standard,브로콜리,VG-BRC-019,채소,300g,Delivered,1,3900,동작구,서울,7200,NO_PROMO,F,30대,4,18,Thursday
550,2024-04-18,Shipped,Market Kurly,Priority,그릭 요거트,DP-YGT-055,유제품,500g,Delivered,3,7800,관악구,서울,8700,DAIRYPROMO,M,40대,4,18,Thursday
551,2024-04-18,Shipped,SSG.com,Standard,골드 키위,FR-KWI-019,과일,6개입,Delivered,1,8900,광진구,서울,5000,FRUITPROMO5,F,50대,4,18,Thursday
552,2024-04-18,Shipped,Amazon,Expedited,유기농 오이,VG-CCB-019,채소,3개입,Delivered,2,4800,성북구,서울,2800,VEGGIESALE,M,30대,4,18,Thursday
553,2024-04-19,Shipped,Coupang,Standard,체다 치즈,DP-CHS-037,유제품,200g,In Transit,1,7900,강동구,서울,5900,DAIRYPROMO,F,60대,4,19,Friday
554,2024-04-19,Shipped,Market Kurly,Expedited,딸기,FR-STB-019,과일,400g,Delivered,3,12900,분당구,경기도,13500,SUMMERFRUIT,M,30대,4,19,Friday
555,2024-04-19,Shipped,SSG.com,Standard,양배추,VG-CBG-019,채소,1통,Delivered,1,3900,일산동구,경기도,10300,NO_PROMO,F,40대,4,19,Friday
556,2024-04-19,Shipped,Amazon,Priority,무가당 요구르트,DP-YGT-056,유제품,4개입,Delivered,2,6900,수원시,경기도,16400,DAIRYPROMO,M,50대,4,19,Friday
557,2024-04-19,Shipped,Coupang,Standard,파인애플,FR-PNP-019,과일,1개,Delivered,1,6900,용산구,서울,4000,FRUITPROMO5,F,30대,4,19,Friday
558,2024-04-20,Shipped,Market Kurly,Expedited,청경채,VG-BCH-019,채소,300g,In Transit,3,4900,성동구,서울,4800,VEGGIESALE,M,40대,4,20,Saturday
559,2024-04-20,Shipped,SSG.com,Standard,저지방 우유,DP-MLK-038,유제품,1L,Delivered,1,3500,마포구,서울,4100,DAIRYPROMO,F,20대,4,20,Saturday
560,2024-04-20,Shipped,Amazon,Expedited,블루베리,FR-BBR-019,과일,200g,Delivered,2,9800,중구,서울,4500,SUMMERFRUIT,M,50대,4,20,Saturday
561,2024-04-20,Shipped,Coupang,Standard,방울토마토,VG-TOM-039,채소,300g,Delivered,1,4800,종로구,서울,3000,VEGGIESALE,F,30대,4,20,Saturday
562,2024-04-20,Shipped,Market Kurly,Priority,모짜렐라 치즈,DP-CHS-038,유제품,250g,Delivered,3,8500,은평구,서울,3400,DAIRYPROMO,M,40대,4,20,Saturday
563,2024-04-21,Shipped,SSG.com,Standard,사과,FR-APL-019,과일,1kg,In Transit,1,6500,동대문구,서울,2500,FRUITPROMO5,F,50대,4,21,Sunday
564,2024-04-21,Shipped,Amazon,Expedited,고구마,VG-SWP-019,채소,1kg,Delivered,2,5800,서대문구,서울,3600,VEGGIESALE,M,30대,4,21,Sunday
565,2024-04-21,Shipped,Coupang,Standard,연유,DP-CDM-019,유제품,300g,Delivered,1,4500,강북구,서울,1000,DAIRYPROMO,F,60대,4,21,Sunday
566,2024-04-21,Shipped,Market Kurly,Expedited,복숭아,FR-PCH-019,과일,5개입,Delivered,3,11700,도봉구,서울,1300,FRUITPROMO5,M,30대,4,21,Sunday
567,2024-04-21,Shipped,SSG.com,Standard,샐러드 채소,VG-SLD-019,채소,300g,Delivered,1,4700,노원구,서울,1300,VEGGIESALE,F,40대,4,21,Sunday
568,2024-04-22,Shipped,Amazon,Priority,플레인 요거트,DP-YGT-057,유제품,400g,In Transit,2,5500,중랑구,서울,2100,DAIRYPROMO,M,50대,4,22,Monday
569,2024-04-22,Shipped,Coupang,Standard,수박,FR-WML-019,과일,1통,Delivered,1,12900,구로구,서울,8200,SUMMERFRUIT,F,30대,4,22,Monday
570,2024-04-22,Shipped,Market Kurly,Expedited,양파,VG-ONI-019,채소,1kg,Delivered,3,3500,금천구,서울,8500,VEGGIESALE,M,40대,4,22,Monday
571,2024-04-22,Shipped,SSG.com,Standard,유기농 바나나,FR-BNN-020,과일,500g,Delivered,1,5990,동작구,서울,7200,FRUITPROMO5,F,20대,4,22,Monday
572,2024-04-22,Shipped,Amazon,Expedited,국산 방울토마토,VG-TOM-040,채소,200g,Delivered,2,3500,관악구,서울,8700,NO_PROMO,M,50대,4,22,Monday
573,2024-04-23,Shipped,Coupang,Standard,순두부,DP-TFU-020,유제품,300g,In Transit,1,3000,광진구,서울,5000,FRESH10OFF,F,30대,4,23,Tuesday
574,2024-04-23,Shipped,Market Kurly,Priority,아보카도,FR-AVC-020,과일,3개입,Delivered,3,6700,성북구,서울,2800,FRUITPROMO5,M,40대,4,23,Tuesday
575,2024-04-23,Shipped,SSG.com,Standard,유기농 당근,VG-CRT-020,채소,500g,Delivered,1,4200,강동구,서울,5900,VEGGIESALE,F,50대,4,23,Tuesday
576,2024-04-23,Shipped,Amazon,Expedited,유기농 시금치,VG-SPN-020,채소,300g,Delivered,2,4900,분당구,경기도,13500,VEGGIESALE,M,30대,4,23,Tuesday
577,2024-04-23,Shipped,Coupang,Standard,신선 우유,DP-MLK-039,유제품,1L,Delivered,1,2900,일산동구,경기도,10300,DAIRYPROMO,F,60대,4,23,Tuesday
578,2024-04-24,Shipped,Market Kurly,Expedited,태국 망고,FR-MNG-020,과일,2개입,In Transit,3,7200,수원시,경기도,16400,SUMMERFRUIT,M,30대,4,24,Wednesday
579,2024-04-24,Shipped,SSG.com,Standard,브로콜리,VG-BRC-020,채소,300g,Delivered,1,3900,용산구,서울,4000,NO_PROMO,F,40대,4,24,Wednesday
580,2024-04-24,Shipped,Amazon,Priority,그릭 요거트,DP-YGT-058,유제품,500g,Delivered,2,7800,성동구,서울,4800,DAIRYPROMO,M,50대,4,24,Wednesday
581,2024-04-24,Shipped,Coupang,Standard,골드 키위,FR-KWI-020,과일,6개입,Delivered,1,8900,마포구,서울,4100,FRUITPROMO5,F,30대,4,24,Wednesday
582,2024-04-24,Shipped,Market Kurly,Expedited,유기농 오이,VG-CCB-020,채소,3개입,Delivered,3,4800,중구,서울,4500,VEGGIESALE,M,40대,4,24,Wednesday
583,2024-04-25,Shipped,SSG.com,Standard,체다 치즈,DP-CHS-039,유제품,200g,In Transit,1,7900,종로구,서울,3000,DAIRYPROMO,F,20대,4,25,Thursday
584,2024-04-25,Shipped,Amazon,Expedited,딸기,FR-STB-020,과일,400g,Delivered,2,12900,은평구,서울,3400,SUMMERFRUIT,M,50대,4,25,Thursday
585,2024-04-25,Shipped,Coupang,Standard,양배추,VG-CBG-020,채소,1통,Delivered,1,3900,동대문구,서울,2500,NO_PROMO,F,30대,4,25,Thursday
586,2024-04-25,Shipped,Market Kurly,Priority,무가당 요구르트,DP-YGT-059,유제품,4개입,Delivered,3,6900,서대문구,서울,3600,DAIRYPROMO,M,40대,4,25,Thursday
587,2024-04-25,Shipped,SSG.com,Standard,파인애플,FR-PNP-020,과일,1개,Delivered,1,6900,강북구,서울,1000,FRUITPROMO5,F,50대,4,25,Thursday
588,2024-04-26,Shipped,Amazon,Expedited,청경채,VG-BCH-020,채소,300g,In Transit,2,4900,도봉구,서울,1300,VEGGIESALE,M,30대,4,26,Friday
589,2024-04-26,Shipped,Coupang,Standard,저지방 우유,DP-MLK-040,유제품,1L,Delivered,1,3500,노원구,서울,1300,DAIRYPROMO,F,60대,4,26,Friday
590,2024-04-26,Shipped,Market Kurly,Expedited,블루베리,FR-BBR-020,과일,200g,Delivered,3,9800,중랑구,서울,2100,SUMMERFRUIT,M,30대,4,26,Friday
591,2024-04-26,Shipped,SSG.com,Standard,방울토마토,VG-TOM-041,채소,300g,Delivered,1,4800,구로구,서울,8200,VEGGIESALE,F,40대,4,26,Friday
592,2024-04-26,Shipped,Amazon,Priority,모짜렐라 치즈,DP-CHS-040,유제품,250g,Delivered,2,8500,금천구,서울,8500,DAIRYPROMO,M,50대,4,26,Friday
593,2024-04-27,Shipped,Coupang,Standard,사과,FR-APL-020,과일,1kg,In Transit,1,6500,동작구,서울,7200,FRUITPROMO5,F,30대,4,27,Saturday
594,2024-04-27,Shipped,Market Kurly,Expedited,고구마,VG-SWP-020,채소,1kg,Delivered,3,5800,관악구,서울,8700,VEGGIESALE,M,40대,4,27,Saturday
595,2024-04-27,Shipped,SSG.com,Standard,연유,DP-CDM-020,유제품,300g,Delivered,1,4500,광진구,서울,5000,DAIRYPROMO,F,20대,4,27,Saturday
